value,timestamp
35.125,2020-02-18 00:04:09.449670
35.125,2020-02-18 00:04:10.523280
35.125,2020-02-18 00:04:11.594570
35.125,2020-02-18 00:04:12.656550
35.125,2020-02-18 00:04:13.717380
35.125,2020-02-18 00:04:14.794030
35.125,2020-02-18 00:04:15.861660
35.125,2020-02-18 00:04:16.922470
35.125,2020-02-18 00:04:17.992790
35.125,2020-02-18 00:04:19.046360
35.125,2020-02-18 00:04:20.130220
35.125,2020-02-18 00:04:21.186600
35.125,2020-02-18 00:04:22.258350
35.125,2020-02-18 00:04:23.358720
35.125,2020-02-18 00:04:24.427670
35.125,2020-02-18 00:04:25.501110
35.125,2020-02-18 00:04:26.581400
35.125,2020-02-18 00:04:27.661960
35.125,2020-02-18 00:04:28.713220
35.125,2020-02-18 00:04:29.794090
35.125,2020-02-18 00:04:30.846240
35.125,2020-02-18 00:04:31.915640
35.125,2020-02-18 00:04:32.978410
35.125,2020-02-18 00:04:34.038670
35.125,2020-02-18 00:04:35.100970
35.125,2020-02-18 00:04:36.182910
35.125,2020-02-18 00:04:37.252610
35.125,2020-02-18 00:04:38.303240
35.125,2020-02-18 00:04:39.378280
35.125,2020-02-18 00:04:40.446370
35.125,2020-02-18 00:04:41.505620
35.125,2020-02-18 00:04:42.573850
35.125,2020-02-18 00:04:43.628440
35.125,2020-02-18 00:04:44.700330
35.125,2020-02-18 00:04:45.778060
35.125,2020-02-18 00:04:46.832650
35.125,2020-02-18 00:04:47.905210
35.125,2020-02-18 00:04:48.966650
35.125,2020-02-18 00:04:50.036440
35.125,2020-02-18 00:04:51.098370
35.125,2020-02-18 00:04:52.169970
35.125,2020-02-18 00:04:53.224640
35.125,2020-02-18 00:04:54.295800
35.125,2020-02-18 00:04:55.364170
35.125,2020-02-18 00:04:56.429070
35.09375,2020-02-18 00:04:57.485960
35.125,2020-02-18 00:04:58.571090
35.09375,2020-02-18 00:04:59.639200
35.125,2020-02-18 00:05:00.710970
35.125,2020-02-18 00:05:01.781900
35.125,2020-02-18 00:05:02.847570
35.125,2020-02-18 00:05:03.933770
35.125,2020-02-18 00:05:05.035170
35.125,2020-02-18 00:05:06.106000
35.125,2020-02-18 00:05:07.189400
35.125,2020-02-18 00:05:08.248660
35.125,2020-02-18 00:05:09.330550
35.09375,2020-02-18 00:05:10.423340
35.125,2020-02-18 00:05:11.513670
35.125,2020-02-18 00:05:12.589820
35.125,2020-02-18 00:05:13.666040
35.125,2020-02-18 00:05:14.764180
35.125,2020-02-18 00:05:15.829960
35.125,2020-02-18 00:05:16.900220
35.125,2020-02-18 00:05:17.976360
35.125,2020-02-18 00:05:19.060440
35.125,2020-02-18 00:05:20.135130
35.125,2020-02-18 00:05:21.196470
35.125,2020-02-18 00:05:22.247930
35.125,2020-02-18 00:05:23.323850
35.125,2020-02-18 00:05:24.370170
35.125,2020-02-18 00:05:25.452900
35.09375,2020-02-18 00:05:26.524060
35.125,2020-02-18 00:05:27.585380
35.125,2020-02-18 00:05:28.686900
35.125,2020-02-18 00:05:29.768940
35.125,2020-02-18 00:05:30.839640
35.125,2020-02-18 00:05:31.909350
35.125,2020-02-18 00:05:32.962790
35.125,2020-02-18 00:05:34.035190
35.125,2020-02-18 00:05:35.113720
35.125,2020-02-18 00:05:36.158020
35.125,2020-02-18 00:05:37.248930
35.125,2020-02-18 00:05:38.321110
35.125,2020-02-18 00:05:39.382880
35.125,2020-02-18 00:05:40.459390
35.125,2020-02-18 00:05:41.524950
35.125,2020-02-18 00:05:42.581690
35.125,2020-02-18 00:05:43.657780
35.125,2020-02-18 00:05:44.733520
35.125,2020-02-18 00:05:45.805190
35.125,2020-02-18 00:05:46.872260
35.125,2020-02-18 00:05:47.933800
35.09375,2020-02-18 00:05:48.995120
35.125,2020-02-18 00:05:50.066120
35.125,2020-02-18 00:05:51.137980
35.125,2020-02-18 00:05:52.189890
35.09375,2020-02-18 00:05:53.251120
35.125,2020-02-18 00:05:54.322800
35.09375,2020-02-18 00:05:55.396160
35.09375,2020-02-18 00:05:56.455890
35.09375,2020-02-18 00:05:57.531200
35.125,2020-02-18 00:05:58.578320
35.125,2020-02-18 00:05:59.629740
35.09375,2020-02-18 00:06:00.701680
35.09375,2020-02-18 00:06:01.783380
35.125,2020-02-18 00:06:02.866520
35.09375,2020-02-18 00:06:03.920180
35.09375,2020-02-18 00:06:04.998260
35.125,2020-02-18 00:06:06.070400
35.125,2020-02-18 00:06:07.122950
35.125,2020-02-18 00:06:08.183060
35.09375,2020-02-18 00:06:09.244040
35.09375,2020-02-18 00:06:10.345210
35.09375,2020-02-18 00:06:11.417050
35.09375,2020-02-18 00:06:12.488070
35.09375,2020-02-18 00:06:13.540850
35.09375,2020-02-18 00:06:14.601200
35.09375,2020-02-18 00:06:15.682580
35.09375,2020-02-18 00:06:16.772450
35.09375,2020-02-18 00:06:17.829700
35.09375,2020-02-18 00:06:18.918110
35.09375,2020-02-18 00:06:19.998820
35.09375,2020-02-18 00:06:21.060410
35.09375,2020-02-18 00:06:22.152110
35.09375,2020-02-18 00:06:23.233410
35.09375,2020-02-18 00:06:24.294840
35.09375,2020-02-18 00:06:25.384850
35.09375,2020-02-18 00:06:26.438170
35.09375,2020-02-18 00:06:27.528870
35.09375,2020-02-18 00:06:28.600460
35.09375,2020-02-18 00:06:29.670760
35.09375,2020-02-18 00:06:30.744570
35.09375,2020-02-18 00:06:31.803430
35.09375,2020-02-18 00:06:32.867720
35.09375,2020-02-18 00:06:33.947420
35.09375,2020-02-18 00:06:35.031390
35.09375,2020-02-18 00:06:36.107280
35.09375,2020-02-18 00:06:37.176940
35.09375,2020-02-18 00:06:38.238330
35.09375,2020-02-18 00:06:39.308800
35.09375,2020-02-18 00:06:40.370330
35.09375,2020-02-18 00:06:41.431000
35.09375,2020-02-18 00:06:42.509300
35.125,2020-02-18 00:06:43.572360
35.09375,2020-02-18 00:06:44.640140
35.09375,2020-02-18 00:06:45.731620
35.09375,2020-02-18 00:06:46.807970
35.09375,2020-02-18 00:06:47.855350
35.09375,2020-02-18 00:06:48.926880
35.09375,2020-02-18 00:06:50.007310
35.09375,2020-02-18 00:06:51.094320
35.09375,2020-02-18 00:06:52.163360
35.09375,2020-02-18 00:06:53.221990
35.09375,2020-02-18 00:06:54.286520
35.09375,2020-02-18 00:06:55.353350
35.09375,2020-02-18 00:06:56.433700
35.09375,2020-02-18 00:06:57.517800
35.09375,2020-02-18 00:06:58.587440
35.09375,2020-02-18 00:06:59.636730
35.09375,2020-02-18 00:07:00.723680
35.09375,2020-02-18 00:07:01.784660
35.125,2020-02-18 00:07:02.850850
35.09375,2020-02-18 00:07:03.941560
35.09375,2020-02-18 00:07:05.020710
35.09375,2020-02-18 00:07:06.068430
35.09375,2020-02-18 00:07:07.145790
35.09375,2020-02-18 00:07:08.205720
35.125,2020-02-18 00:07:09.280300
35.125,2020-02-18 00:07:10.352000
35.125,2020-02-18 00:07:11.429000
35.125,2020-02-18 00:07:12.480470
35.125,2020-02-18 00:07:13.551900
35.125,2020-02-18 00:07:14.616100
35.125,2020-02-18 00:07:15.683380
