time,value
 00:03:47.282080,21
 00:03:48.338570,21
 00:03:49.286250,21
 00:03:50.273020,21
 00:03:51.272030,21
 00:03:52.269390,21
 00:03:53.282630,21
 00:03:54.286120,21
 00:03:55.297280,21
 00:03:56.297630,21
 00:03:57.285500,21
 00:03:58.274760,21
 00:03:59.291880,21
 00:04:00.288140,21
 00:04:01.279330,21
 00:04:02.270400,21
 00:04:03.292130,21
 00:04:04.340580,21
 00:04:05.316730,21
 00:04:06.300640,21
 00:04:07.286670,21
 00:04:08.307980,21
 00:04:09.340100,21
 00:04:10.351130,21
 00:04:11.353390,21
 00:04:12.302740,21
 00:04:13.291520,21
 00:04:14.287340,21
 00:04:15.344740,21
 00:04:16.282850,21
 00:04:17.337630,21
 00:04:18.321680,21
 00:04:19.344670,21
 00:04:20.270690,21
 00:04:21.282130,21
 00:04:22.296700,21
 00:04:23.284890,21
 00:04:24.290900,21
 00:04:25.270350,21
 00:04:26.285460,21
 00:04:27.284340,21
 00:04:28.298210,21
 00:04:29.296410,21
 00:04:30.239920,21
 00:04:31.246630,21
 00:04:32.249860,21
 00:04:33.289450,21
 00:04:34.286970,21
 00:04:35.273750,21
 00:04:36.275390,21
 00:04:37.265040,21
 00:04:38.268890,21
 00:04:39.315620,21
 00:04:40.308620,21
 00:04:41.335850,21
 00:04:42.281070,21
 00:04:43.331490,21
 00:04:44.255940,21
 00:04:45.304200,21
 00:04:46.295570,21
 00:04:47.307870,21
 00:04:48.233440,21
 00:04:49.231580,21
 00:04:50.282560,21
 00:04:51.296190,21
 00:04:52.240160,21
 00:04:53.237620,21
 00:04:54.234240,21
 00:04:55.240590,21
 00:04:56.248690,21
 00:04:57.256040,21
 00:04:58.261360,21
 00:04:59.234960,21
 00:05:00.239710,21
 00:05:01.240910,21
 00:05:02.231980,21
 00:05:03.268720,21
 00:05:04.282110,21
 00:05:05.277430,21
 00:05:06.278460,21
 00:05:07.269930,21
 00:05:08.294610,21
 00:05:09.282170,21
 00:05:10.268530,21
 00:05:11.263680,21
 00:05:12.319910,21
 00:05:13.314100,21
 00:05:14.251550,21
 00:05:15.306620,21
 00:05:16.244850,21
 00:05:17.261250,21
 00:05:18.270190,21
 00:05:19.295480,21
 00:05:20.226820,21
 00:05:21.225770,21
 00:05:22.223130,21
 00:05:23.224390,21
 00:05:24.249440,21
 00:05:25.262740,21
 00:05:26.273890,21
 00:05:27.261730,21
 00:05:28.230430,21
 00:05:29.237160,21
 00:05:30.237520,21
 00:05:31.199040,21
 00:05:32.201230,21
 00:05:33.255390,21
 00:05:34.217870,21
 00:05:35.215530,21
 00:05:36.200800,21
 00:05:37.242840,21
 00:05:38.227050,21
 00:05:39.186440,21
 00:05:40.211460,21
 00:05:41.205610,21
 00:05:42.192480,21
 00:05:43.198150,21
 00:05:44.177310,21
 00:05:45.193080,21
 00:05:46.203080,21
 00:05:47.223330,21
 00:05:48.216760,21
 00:05:49.190490,21
 00:05:50.171450,21
 00:05:51.242240,21
 00:05:52.165600,21
 00:05:53.176500,21
 00:05:54.174080,21
 00:05:55.190490,21
 00:05:56.164790,21
 00:05:57.191140,21
 00:05:58.237150,21
 00:05:59.244900,21
 00:06:00.250240,21
 00:06:01.200310,21
 00:06:02.228680,21
 00:06:03.250730,21
 00:06:04.249680,21
 00:06:05.257560,21
 00:06:06.250260,21
 00:06:07.299930,21
 00:06:08.256700,21
 00:06:09.267830,21
 00:06:10.315640,21
 00:06:11.294950,21
 00:06:12.313260,21
 00:06:13.291520,21
 00:06:14.305560,21
 00:06:15.290120,21
 00:06:16.305030,21
 00:06:17.373700,21
 00:06:18.359870,21
 00:06:19.335340,21
 00:06:20.330370,21
 00:06:21.326680,21
 00:06:22.354140,21
 00:06:23.363220,21
 00:06:24.344570,21
 00:06:25.395640,21
 00:06:26.373250,21
 00:06:27.376610,21
 00:06:28.365400,21
 00:06:29.422560,21
 00:06:30.388780,21
 00:06:31.398960,21
 00:06:32.393140,21
 00:06:33.408440,21
 00:06:34.417780,21
 00:06:35.376100,21
 00:06:36.376500,21
 00:06:37.385600,21
 00:06:38.403680,21
 00:06:39.349110,21
 00:06:40.343690,21
 00:06:41.339710,21
 00:06:42.342690,21
 00:06:43.333420,21
 00:06:44.360800,21
 00:06:45.356040,21
 00:06:46.340880,21
 00:06:47.325250,21
 00:06:48.357420,21
 00:06:49.358970,21
 00:06:50.377820,21
 00:06:51.364710,21
 00:06:52.355820,21
 00:06:53.323660,21
 00:06:54.378710,21
 00:06:55.380170,21
 00:06:56.369720,21
 00:06:57.349080,21
 00:06:58.347540,21
 00:06:59.389260,21
 00:07:00.323210,21
 00:07:01.269870,21
 00:07:02.293550,21
 00:07:03.291230,21
 00:07:04.246210,21
 00:07:05.257980,21
 00:07:06.253240,21
 00:07:07.213490,21
 00:07:08.210500,21
 00:07:09.215130,21
 00:07:10.201330,21
 00:07:11.206960,21
 00:07:12.185680,21
 00:07:13.181820,21
 00:07:14.177690,21
 00:07:15.176740,21
 00:07:16.168460,21
 00:07:17.180730,21
 00:07:18.162740,21
 00:07:19.128610,21
 00:07:20.126240,21
 00:07:21.173680,21
 00:07:22.157820,21
 00:07:23.141980,21
 00:07:24.177130,21
 00:07:25.149140,21
 00:07:26.165120,21
 00:07:27.174080,21
 00:07:28.159930,21
 00:07:29.165810,21
 00:07:30.159510,21
 00:07:31.156350,21
 00:07:32.158350,21
 00:07:33.131530,21
 00:07:34.145490,21
 00:07:35.145330,21
 00:07:36.134730,21
 00:07:37.189720,21
 00:07:38.190450,21
 00:07:39.133230,21
 00:07:40.177960,21
 00:07:41.185310,21
 00:07:42.134890,21
 00:07:43.161430,21
 00:07:44.132700,21
 00:07:45.128530,21
 00:07:46.125900,21
 00:07:47.135700,21
 00:07:48.143550,21
 00:07:49.137430,21
 00:07:50.128100,21
 00:07:51.153070,21
 00:07:52.148160,21
 00:07:53.144300,21
 00:07:54.138410,21
 00:07:55.128820,21
 00:07:56.110090,21
 00:07:57.120670,21
 00:07:58.129470,21
 00:07:59.129190,21
 00:08:00.113110,21
 00:08:01.128250,21
 00:08:02.093500,21
 00:08:03.105200,21
 00:08:04.120760,21
 00:08:05.110040,21
 00:08:06.117280,21
 00:08:07.102250,21
 00:08:08.142800,21
 00:08:09.130630,21
 00:08:10.141230,21
 00:08:11.136480,21
 00:08:12.130610,21
 00:08:13.139140,21
 00:08:14.098720,21
 00:08:15.137470,21
 00:08:16.123320,21
 00:08:17.130930,21
 00:08:18.137250,21
 00:08:19.118330,21
 00:08:20.131700,21
 00:08:21.136930,21
 00:08:22.139420,21
 00:08:23.156740,21
 00:08:24.100300,21
 00:08:25.102400,21
 00:08:26.103340,21
 00:08:27.144720,21
 00:08:28.092450,21
 00:08:29.149560,21
 00:08:30.147260,21
 00:08:31.078360,21
 00:08:32.081740,21
 00:08:33.089180,21
 00:08:34.070980,21
 00:08:35.098850,21
 00:08:36.072480,21
 00:08:37.069180,21
 00:08:38.078370,21
 00:08:39.064800,21
 00:08:40.070230,21
 00:08:41.122360,21
 00:08:42.108070,21
 00:08:43.069320,21
 00:08:44.087530,21
 00:08:45.076050,21
 00:08:46.102820,21
 00:08:47.082470,21
 00:08:48.046020,21
 00:08:49.043600,21
 00:08:50.043840,21
 00:08:51.091230,21
 00:08:52.025690,21
 00:08:53.034990,21
 00:08:54.066520,21
 00:08:55.022950,21
 00:08:56.033300,21
 00:08:57.050020,21
 00:08:58.051180,21
 00:08:59.068010,21
 00:09:00.070400,21
 00:09:01.054510,21
 00:09:02.086130,21
 00:09:03.084910,21
 00:09:04.038310,21
 00:09:05.071610,21
 00:09:06.042870,21
 00:09:07.039870,21
 00:09:08.071640,21
 00:09:09.039540,21
 00:09:10.048890,21
 00:09:11.030230,21
 00:09:12.053540,21
 00:09:13.051690,21
 00:09:14.069450,21
 00:09:15.084850,21
 00:09:16.021300,21
 00:09:17.080990,21
 00:09:18.006430,21
 00:09:18.996690,21
 00:09:20.002120,21
 00:09:20.986430,21
 00:09:22.001230,21
 00:09:23.001740,21
 00:09:23.989150,21
 00:09:24.981660,21
 00:09:25.965980,21
 00:09:26.962600,21
 00:09:27.964570,21
 00:09:28.959360,21
 00:09:29.959840,21
 00:09:30.973800,21
 00:09:31.946780,21
 00:09:32.946480,21
 00:09:33.933770,21
 00:09:34.947090,21
 00:09:35.997490,21
 00:09:36.982000,21
 00:09:37.964590,21
 00:09:38.943070,21
 00:09:40.008370,21
 00:09:40.944670,21
 00:09:41.946600,21
 00:09:42.955340,21
 00:09:43.998730,21
 00:09:44.976600,21
 00:09:45.937530,21
 00:09:46.933600,21
 00:09:47.952970,21
 00:09:48.941100,21
 00:09:49.962630,21
 00:09:50.895340,21
 00:09:51.950920,21
 00:09:52.932540,21
 00:09:53.957810,21
 00:09:54.947070,21
 00:09:55.911740,21
 00:09:56.969060,21
 00:09:57.918370,21
 00:09:58.896200,21
 00:09:59.893280,21
 00:10:00.949420,21
 00:10:01.942360,21
 00:10:02.932810,21
 00:10:03.913150,21
 00:10:04.907730,21
 00:10:05.874940,21
 00:10:06.889670,21
 00:10:07.896640,21
 00:10:08.924610,21
 00:10:09.929800,21
 00:10:10.878480,21
 00:10:11.878670,21
 00:10:12.931950,21
 00:10:13.911650,21
 00:10:14.919070,21
 00:10:15.861840,21
 00:10:16.917510,21
 00:10:17.909040,21
 00:10:18.925070,21
 00:10:19.887810,21
 00:10:20.889250,21
 00:10:21.882390,21
 00:10:22.871420,21
 00:10:23.869500,21
 00:10:24.936820,21
 00:10:25.932100,21
 00:10:26.921670,21
 00:10:27.891940,21
 00:10:28.886390,21
 00:10:29.881980,21
 00:10:30.937360,21
 00:10:31.912020,21
 00:10:32.902220,21
 00:10:33.905620,21
 00:10:34.888400,21
 00:10:35.941680,21
 00:10:36.926150,21
 00:10:37.904650,21
 00:10:38.953470,21
 00:10:39.908910,21
 00:10:40.907200,21
 00:10:41.909360,21
 00:10:42.893970,21
 00:10:43.922820,21
 00:10:44.936250,21
 00:10:45.960380,21
 00:10:46.997560,21
 00:10:47.950180,21
 00:10:48.969390,21
 00:10:49.974100,21
 00:10:50.995320,21
 00:10:52.003590,21
 00:10:53.018240,21
 00:10:54.022560,21
 00:10:55.020280,21
 00:10:56.024330,21
 00:10:57.014280,21
 00:10:58.075510,21
 00:10:59.017480,21
 00:11:00.011890,21
 00:11:01.073480,21
 00:11:02.058020,21
 00:11:03.021050,21
 00:11:04.029770,21
 00:11:05.057380,21
 00:11:06.048350,21
 00:11:07.032190,21
 00:11:08.067620,21
 00:11:09.053920,21
 00:11:10.067960,21
 00:11:11.072900,21
 00:11:12.068950,21
 00:11:13.070480,21
 00:11:14.078580,21
 00:11:15.082290,21
 00:11:16.078340,21
 00:11:17.080510,21
 00:11:18.074070,21
 00:11:19.081320,21
 00:11:20.089270,21
 00:11:21.099660,21
 00:11:22.055460,21
 00:11:23.060590,21
 00:11:24.056540,21
 00:11:25.051140,21
 00:11:26.108230,21
 00:11:27.061930,21
 00:11:28.049790,21
 00:11:29.064730,21
 00:11:30.044240,21
 00:11:31.031870,21
 00:11:32.042640,21
 00:11:33.072890,21
 00:11:34.072890,21
 00:11:35.082690,21
 00:11:36.067130,21
 00:11:37.054240,21
 00:11:38.073350,21
 00:11:39.076970,21
 00:11:40.046930,21
 00:11:41.097120,21
 00:11:42.097330,21
 00:11:43.109960,21
 00:11:44.101520,21
 00:11:45.049920,21
 00:11:46.060990,21
 00:11:47.055090,21
 00:11:48.103320,21
 00:11:49.108590,21
 00:11:50.090520,21
 00:11:51.089900,21
 00:11:52.091520,21
 00:11:53.103100,21
 00:11:54.089180,21
 00:11:55.112470,21
 00:11:56.120590,21
 00:11:57.129690,21
 00:11:58.140220,21
 00:11:59.143590,21
 00:12:00.144040,21
 00:12:01.130070,21
 00:12:02.172330,21
 00:12:03.163260,21
 00:12:04.118980,21
 00:12:05.174470,21
 00:12:06.175850,21
 00:12:07.160160,21
 00:12:08.116730,21
 00:12:09.127040,21
 00:12:10.184300,21
 00:12:11.114420,21
 00:12:12.124000,21
 00:12:13.173580,21
 00:12:14.107130,21
 00:12:15.165230,21
 00:12:16.167700,21
 00:12:17.157640,21
 00:12:18.170760,21
 00:12:19.158580,21
 00:12:20.137230,21
 00:12:21.195790,21
 00:12:22.196000,21
 00:12:23.184660,21
 00:12:24.171190,21
 00:12:25.193810,21
 00:12:26.190830,21
 00:12:27.200220,21
 00:12:28.145370,21
 00:12:29.140850,21
 00:12:30.206060,21
 00:12:31.140000,21
 00:12:32.179350,21
 00:12:33.125620,21
 00:12:34.182450,21
 00:12:35.177870,21
 00:12:36.166710,21
 00:12:37.141180,21
 00:12:38.167010,21
 00:12:39.158680,21
 00:12:40.181080,21
 00:12:41.189250,21
 00:12:42.182920,21
 00:12:43.172490,21
 00:12:44.186660,21
 00:12:45.166890,21
 00:12:46.208480,21
 00:12:47.147500,21
 00:12:48.141460,21
 00:12:49.204130,21
 00:12:50.139100,21
 00:12:51.136640,21
 00:12:52.141420,21
 00:12:53.131060,21
 00:12:54.123010,21
 00:12:55.174000,21
 00:12:56.143910,21
 00:12:57.158030,21
 00:12:58.155670,21
 00:12:59.138020,21
 00:13:00.124240,21
 00:13:01.144950,21
 00:13:02.130900,21
 00:13:03.149760,21
 00:13:04.148890,21
 00:13:05.168040,21
 00:13:06.103660,21
 00:13:07.109660,21
 00:13:08.149430,21
 00:13:09.123580,21
 00:13:10.127300,21
 00:13:11.129350,21
 00:13:12.132450,21
 00:13:13.127100,21
 00:13:14.133750,21
 00:13:15.127740,21
 00:13:16.129490,21
 00:13:17.105810,21
 00:13:18.150750,21
 00:13:19.145370,21
 00:13:20.159480,21
 00:13:21.160700,21
 00:13:22.160320,21
 00:13:23.108760,21
 00:13:24.100710,21
 00:13:25.146260,21
 00:13:26.120030,21
 00:13:27.170990,21
 00:13:28.112520,21
 00:13:29.106870,21
 00:13:30.161560,21
 00:13:31.149730,21
 00:13:32.166050,21
 00:13:33.115370,21
 00:13:34.103760,21
 00:13:35.103840,21
 00:13:36.154740,21
 00:13:37.130130,21
 00:13:38.130270,21
 00:13:39.103170,21
 00:13:40.105440,21
 00:13:41.109470,21
 00:13:42.110880,21
 00:13:43.101910,21
 00:13:44.119680,21
 00:13:45.120750,21
 00:13:46.124830,21
 00:13:47.119460,21
 00:13:48.107480,21
 00:13:49.124430,21
 00:13:50.145570,21
 00:13:51.131690,21
 00:13:52.130980,21
 00:13:53.131560,21
 00:13:54.131490,21
 00:13:55.145370,21
 00:13:56.134030,21
 00:13:57.131860,21
 00:13:58.125110,21
 00:13:59.142030,21
 00:14:00.164430,21
 00:14:01.184760,21
 00:14:02.153780,21
 00:14:03.129160,21
 00:14:04.137390,21
 00:14:05.130380,21
 00:14:06.145520,21
 00:14:07.143780,21
 00:14:08.152020,21
 00:14:09.158320,21
 00:14:10.126760,21
 00:14:11.126860,21
 00:14:12.126040,21
 00:14:13.187380,21
 00:14:14.120870,21
 00:14:15.126130,21
 00:14:16.170540,21
 00:14:17.119350,21
 00:14:18.113540,21
 00:14:19.118760,21
 00:14:20.126870,21
 00:14:21.094670,21
 00:14:22.100680,21
 00:14:23.099650,21
 00:14:24.089970,21
 00:14:25.094880,21
 00:14:26.097820,21
 00:14:27.131340,21
 00:14:28.088570,21
 00:14:29.139960,21
 00:14:30.138670,21
 00:14:31.153380,21
 00:14:32.150240,21
 00:14:33.091780,21
 00:14:34.085540,21
 00:14:35.118750,21
 00:14:36.122320,21
 00:14:37.125200,21
 00:14:38.109020,21
 00:14:39.108980,21
 00:14:40.125140,21
 00:14:41.076860,21
 00:14:42.080080,21
 00:14:43.091610,21
 00:14:44.074400,21
 00:14:45.071960,21
 00:14:46.101790,21
 00:14:47.099550,21
 00:14:48.085860,21
 00:14:49.090210,21
 00:14:50.093540,21
 00:14:51.104080,21
 00:14:52.048270,21
 00:14:53.044870,21
 00:14:54.058790,21
 00:14:55.043370,21
 00:14:56.097230,21
 00:14:57.051160,21
 00:14:58.070990,21
 00:14:59.013170,21
 00:15:00.014770,21
 00:15:01.070690,21
 00:15:02.006250,21
 00:15:03.046210,21
 00:15:04.053450,21
 00:15:05.011470,21
 00:15:06.025250,21
 00:15:07.025110,21
 00:15:08.031230,21
 00:15:09.012240,21
 00:15:10.028040,21
 00:15:11.032080,21
 00:15:12.077870,21
 00:15:13.013860,21
 00:15:14.014330,21
 00:15:15.063830,21
 00:15:16.023840,21
 00:15:17.020530,21
 00:15:18.045360,21
 00:15:19.046270,21
 00:15:20.026650,21
 00:15:21.027480,21
 00:15:22.038530,21
 00:15:23.035120,21
 00:15:23.994690,21
 00:15:25.015480,21
 00:15:26.042950,21
 00:15:27.037370,21
 00:15:28.022430,21
 00:15:29.011460,21
 00:15:30.030410,21
 00:15:31.025140,21
 00:15:32.047410,21
 00:15:33.019530,21
 00:15:34.045550,21
 00:15:34.976980,21
 00:15:36.018510,21
 00:15:37.012490,21
 00:15:38.000360,21
 00:15:38.999630,21
 00:15:39.985800,21
 00:15:40.977000,21
 00:15:41.975220,21
 00:15:43.024290,21
 00:15:44.002590,21
 00:15:45.011920,21
 00:15:46.016880,21
 00:15:47.013400,21
 00:15:48.006290,21
 00:15:48.994940,21
 00:15:50.005280,21
 00:15:50.994150,21
 00:15:51.988660,21
 00:15:52.988330,21
 00:15:53.986730,21
 00:15:54.977790,21
 00:15:56.003280,21
 00:15:57.007400,21
 00:15:57.998420,21
 00:15:58.992180,21
 00:15:59.996140,21
 00:16:01.004710,21
 00:16:02.022610,21
 00:16:03.028910,21
 00:16:04.022930,21
 00:16:05.023010,21
 00:16:05.976480,21
 00:16:06.973830,21
 00:16:07.989830,21
 00:16:08.990190,21
 00:16:09.952710,21
 00:16:10.966590,21
 00:16:11.964680,21
 00:16:12.972920,21
 00:16:13.965920,21
 00:16:15.029120,21
 00:16:15.962300,21
 00:16:16.974380,21
 00:16:17.968600,21
 00:16:18.969270,21
 00:16:19.983630,21
 00:16:20.955790,21
 00:16:21.953880,21
 00:16:22.970050,21
 00:16:23.962890,21
 00:16:24.953190,21
 00:16:25.995730,21
 00:16:26.973750,21
 00:16:27.982660,21
 00:16:28.964460,21
 00:16:29.950460,21
 00:16:30.984060,21
 00:16:31.967690,21
 00:16:32.974640,21
 00:16:33.966300,21
 00:16:34.987210,21
 00:16:35.975960,21
 00:16:36.995810,21
 00:16:37.978720,21
 00:16:38.993970,21
 00:16:39.974150,21
 00:16:40.991040,21
 00:16:41.976640,21
 00:16:42.994830,21
 00:16:43.973520,21
 00:16:44.975420,21
 00:16:45.984930,21
 00:16:46.990070,21
 00:16:47.988800,21
 00:16:48.938020,21
 00:16:49.942510,21
 00:16:50.997400,21
 00:16:51.937640,21
 00:16:52.959730,21
 00:16:53.949900,21
 00:16:54.960030,21
 00:16:55.975250,21
 00:16:56.966170,21
 00:16:57.960050,21
 00:16:58.968170,21
 00:16:59.961500,21
 00:17:00.958680,21
 00:17:01.917870,21
 00:17:02.976580,21
 00:17:03.959220,21
 00:17:04.974360,21
 00:17:05.904130,21
 00:17:06.915260,21
 00:17:07.924190,21
 00:17:08.895870,21
 00:17:09.959290,21
 00:17:10.897710,21
 00:17:11.934590,21
 00:17:12.883970,21
 00:17:13.935540,21
 00:17:14.931100,21
 00:17:15.860300,21
 00:17:16.864110,21
 00:17:17.854530,21
 00:17:18.915430,21
 00:17:19.906520,21
 00:17:20.912790,21
 00:17:21.899630,21
 00:17:22.906350,21
 00:17:23.913630,21
 00:17:24.918400,21
 00:17:25.935560,21
 00:17:26.920960,21
 00:17:27.936040,21
 00:17:28.929770,21
 00:17:29.879320,21
 00:17:30.879800,21
 00:17:31.897500,21
 00:17:32.917770,21
 00:17:33.918490,21
 00:17:34.907810,21
 00:17:35.894240,21
 00:17:36.903680,21
 00:17:37.912220,21
 00:17:38.894160,21
 00:17:39.924260,21
 00:17:40.921670,21
 00:17:41.933930,21
 00:17:42.972490,21
 00:17:43.941450,21
 00:17:44.942850,21
 00:17:45.931790,21
 00:17:46.915700,21
 00:17:47.920950,21
 00:17:48.947470,21
 00:17:49.957080,21
 00:17:50.895180,21
 00:17:51.947880,21
 00:17:52.950120,21
 00:17:53.892890,21
 00:17:54.932830,21
 00:17:55.929520,21
 00:17:56.937200,21
 00:17:57.929830,21
 00:17:58.885070,21
 00:17:59.927690,21
 00:18:00.918570,21
 00:18:01.899650,21
 00:18:02.951510,21
 00:18:03.947950,21
 00:18:04.956210,21
 00:18:05.911490,21
 00:18:06.910570,21
 00:18:07.888730,21
 00:18:08.891810,21
 00:18:09.889380,21
 00:18:10.930070,21
 00:18:11.927050,21
 00:18:12.909670,21
 00:18:13.908880,21
 00:18:14.923060,21
 00:18:15.881140,21
 00:18:16.904360,21
 00:18:17.926410,21
 00:18:18.920680,21
 00:18:19.938780,21
 00:18:20.900930,21
 00:18:21.904560,21
 00:18:22.934280,21
 00:18:23.903820,21
 00:18:24.947610,21
 00:18:25.939770,21
 00:18:26.924160,21
 00:18:27.901260,21
 00:18:28.954390,21
 00:18:29.893110,21
 00:18:30.884840,21
 00:18:31.878240,21
 00:18:32.869110,21
 00:18:33.911510,21
 00:18:34.929400,21
 00:18:35.919710,21
 00:18:36.914870,21
 00:18:37.922960,21
 00:18:38.891810,21
 00:18:39.949310,21
 00:18:40.894870,21
 00:18:41.890210,21
 00:18:42.921200,21
 00:18:43.892480,21
 00:18:44.945510,21
 00:18:45.911740,21
 00:18:46.917560,21
 00:18:47.910640,21
 00:18:48.911760,21
 00:18:49.900900,21
 00:18:50.894860,21
 00:18:51.892150,21
 00:18:52.948330,21
 00:18:53.933010,21
 00:18:54.941370,21
 00:18:55.942790,21
 00:18:56.945620,21
 00:18:57.900790,21
 00:18:58.912530,21
 00:18:59.919170,21
 00:19:00.917500,21
 00:19:01.921880,21
 00:19:02.923220,21
 00:19:03.918390,21
 00:19:04.854530,21
 00:19:05.896010,21
 00:19:06.891070,21
 00:19:07.881040,21
 00:19:08.885310,21
 00:19:09.897640,21
 00:19:10.909060,21
 00:19:11.905200,21
 00:19:12.926160,21
 00:19:13.913100,21
 00:19:14.899500,21
 00:19:15.868310,21
 00:19:16.879310,21
 00:19:17.869840,21
 00:19:18.881250,21
 00:19:19.878790,21
 00:19:20.877920,21
 00:19:21.862950,21
 00:19:22.928400,21
 00:19:23.859990,21
 00:19:24.887410,21
 00:19:25.877900,21
 00:19:26.879340,21
 00:19:27.864420,21
 00:19:28.856800,21
 00:19:29.849140,21
 00:19:30.853890,21
 00:19:31.872560,21
 00:19:32.914800,21
 00:19:33.899420,21
 00:19:34.891420,21
 00:19:35.899930,21
 00:19:36.893540,21
 00:19:37.889190,21
 00:19:38.896860,21
 00:19:39.912800,21
 00:19:40.903050,21
 00:19:41.908580,21
 00:19:42.899480,21
 00:19:43.938980,21
 00:19:44.936010,21
 00:19:45.937120,21
 00:19:46.948530,21
 00:19:47.888700,21
 00:19:48.905310,21
 00:19:49.899640,21
 00:19:50.904820,21
 00:19:51.925900,21
 00:19:52.941140,21
 00:19:53.924920,21
 00:19:54.922890,21
 00:19:55.936980,21
 00:19:56.931080,21
 00:19:57.950880,21
 00:19:58.955630,21
 00:19:59.938360,21
 00:20:00.898050,21
 00:20:01.918320,21
 00:20:02.930070,21
 00:20:03.947210,21
 00:20:04.957190,21
 00:20:05.943100,21
 00:20:06.965760,21
 00:20:07.966420,21
 00:20:08.918490,21
 00:20:09.960710,21
 00:20:10.955600,21
 00:20:11.926130,21
 00:20:12.923930,21
 00:20:13.911200,21
 00:20:14.907510,21
 00:20:15.957250,21
 00:20:16.892030,21
 00:20:17.907850,21
 00:20:18.888080,21
 00:20:19.915500,21
 00:20:20.907270,21
 00:20:21.897540,21
 00:20:22.897700,21
 00:20:23.956030,21
 00:20:24.897740,21
 00:20:25.958630,21
 00:20:26.900720,21
 00:20:27.910390,21
 00:20:28.941320,21
 00:20:29.914270,21
 00:20:30.916210,21
 00:20:31.914930,21
 00:20:32.923990,21
 00:20:33.908660,21
 00:20:34.897220,21
 00:20:35.887420,21
 00:20:36.932900,21
 00:20:37.934210,21
 00:20:38.903050,21
 00:20:39.931100,21
 00:20:40.943220,21
 00:20:41.893070,21
 00:20:42.899840,21
 00:20:43.900600,21
 00:20:44.900620,21
 00:20:45.912070,21
 00:20:46.916550,21
 00:20:47.934170,21
 00:20:48.904390,21
 00:20:49.906350,21
 00:20:50.899280,21
 00:20:51.906270,21
 00:20:52.917480,21
 00:20:53.923800,21
 00:20:54.912920,21
 00:20:55.865020,21
 00:20:56.859360,21
 00:20:57.862580,21
 00:20:58.860510,21
 00:20:59.886090,21
 00:21:00.858730,21
 00:21:01.888030,21
 00:21:02.878000,21
 00:21:03.834380,21
 00:21:04.826220,21
 00:21:05.820750,21
